geo_fips,rent_burden
6037209510,0.608559499
6037209520,0.537796976
6037209810,0.628133705
6037209820,0.539027982
6037210010,0.550531915
6037211000,0.554716981
6037211121,0.462352941
6037211122,0.652049571
6037211123,0.456120092
6037211124,0.50026137
6037211201,0.567179487
6037211202,0.453501722
6037211310,0.656349206
6037211320,0.514955538
6037211410,0.670846395
6037211420,0.616425993
6037211500,0.544554455
6037211701,0.453149002
6037211703,0.601075269
6037211704,0.592253521
6037211802,0.541085271
6037211803,0.518037518
6037211804,0.631417625
6037211910,0.573869901
6037211921,0.672286617
6037211922,0.54749439
6037212101,0.589009288
6037212102,0.612105712
6037212202,0.607290804
6037212203,0.530666667
6037212204,0.656823623
6037212303,0.652282677
6037212304,0.685159501
6037212305,0.633225458
6037212306,0.592178771
6037212410,0.576632302
6037212420,0.719929763
6037212501,0.592465753
6037212502,0.637681159
6037212610,0.599447514
6037212620,0.565686863
6037212701,0.673076923
6037212702,0.572327044
6037212800,0.647905759
6037212900,0.4984375
6037213100,0.680371353
6037213201,0.67852349
6037213202,0.471953578
6037213310,0.308510638
6037213320,0.642458101
6037213401,0.601010101
6037213402,0.635907094
6037214000,0.375224417
6037214100,0.644736842
6037214400,0.449157467
6037214501,0.629952989
6037214503,0.596002855
6037214504,0.582511506
6037214505,0.665551839
6037214600,0.404883011
6037214700,0.566878981
6037214800,0.490636704
6037214902,0.656729901
6037214903,0.630184332
6037214904,0.654545455
6037215101,0.561298077
6037215102,0.564248705
6037216100,0.433242507
6037216201,0.573986805
6037216202,0.438950555
6037216301,0.519230769
6037216302,0.472283814
6037216401,0.418604651
6037216402,0.53816047
6037216700,0.411458333
6037216800,0.50405562
6037216901,0.413547237
6037216902,0.400641026
6037217001,0.565137615
6037217002,0.55495617
6037217101,0.460440986
6037217102,0.618934911
6037217200,0.54005168
6037218110,0.626552053
6037218120,0.458585859
6037218210,0.69731405
6037218220,0.531079607
6037218300,0.494103774
6037218400,0.553078556
6037218500,0.623955432
6037218600,0.590851334
6037218701,0.615234375
6037218702,0.565217391
6037218800,0.616264295
6037218900,0.567047817
6037219010,0.661567878
6037219020,0.479166667
6037219300,0.503849444
6037219500,0.463963964
6037219700,0.642016807
6037219800,0.435772358
6037219901,0.545530493
6037219902,0.487132353
6037220000,0.722627737
6037220100,0.480373832
6037221110,0.51754386
6037221120,0.460797799
6037221210,0.53986711
6037221220,0.544459644
6037221302,0.641601563
6037221303,0.524720893
6037221304,0.631627907
6037221401,0.716101695
6037221402,0.6
6037221500,0.612941176
6037221601,0.498743719
6037221602,0.531677019
6037221710,0.587421384
6037221810,0.533333333
6037221820,0.6242497
6037221900,0.591708543
6037222001,0.575
6037222002,0.633375474
6037222100,0.574842767
6037222200,0.598963731
6037222500,0.482444733
6037222600,0.580291971
6037222700,0.533980583
6037224010,0.547945205
6037224020,0.696551724
6037224200,0.691428571
6037224310,0.530534351
6037224320,0.65064695
6037224410,0.646313364
6037224420,0.70631068
6037224600,0.630792227
6037224701,0.523076923
6037224702,0.643994211
6037226001,0.729044834
6037226002,0.685393258
6037226410,0.581241744
6037226420,0.724043716
6037226701,0.506811989
6037226702,0.511882998
6037227010,0.570646221
6037227020,0.711267606
6037228100,0.713004484
6037228210,0.778975741
6037228220,0.607250755
6037228310,0.662515567
6037228320,0.584482759
6037228410,0.676222597
6037228420,0.524850895
6037228500,0.616995074
6037228600,0.582142857
6037228710,0.602425876
6037228720,0.556818182
6037228800,0.665771812
6037228900,0.487294469
6037229100,0.708534622
6037229200,0.620100503
6037229300,0.557752341
6037229410,0.757078987
6037229420,0.594222834
6037231100,0.559016393
6037231210,0.669268293
6037231220,0.636575875
6037231301,0.675721562
6037231302,0.536637931
6037231400,0.510857143
6037231500,0.637362637
6037231601,0.370709382
6037231602,0.425742574
6037231603,0.585443038
6037231710,0.553859203
6037231720,0.578282828
6037231800,0.673735726
6037231901,0.538622129
6037231902,0.694029851
6037232110,0.6645469
6037232120,0.672075149
6037232200,0.571428571
6037232300,0.389830508
6037232401,0.754716981
6037232402,0.587264151
6037232500,0.520383693
6037232601,0.556270096
6037232602,0.553246753
6037232701,0.552795031
6037232702,0.722460658
6037232800,0.659476117
6037234001,0.442073171
6037234002,0.735042735
6037234200,0.534810127
6037234301,0.504672897
6037234302,0.766256591
6037234501,0.463636364
6037234502,0.613888889
6037234600,0.789007092
6037234700,0.54601227
6037234800,0.567729084
6037234901,0.504453441
6037234902,0.734086853
6037235100,0.490521327
6037235201,0.835820896
6037235202,0.697577277
6037236001,0.356223176
6037236101,0.803012746
6037236102,0.615050651
6037236203,0.721264368
6037236204,0.642567019
6037236205,0.581679389
6037236206,0.622425629
6037236400,0.411706349
6037237101,0.558823529
6037237102,0.556728232
6037237201,0.472545757
6037237202,0.763586957
6037237300,0.651748252
6037237401,0.638248848
6037237402,0.568807339
6037237500,0.650724638
6037237600,0.505214368
6037237710,0.549145299
6037237720,0.733957219
6037237800,0.737634409
6037237900,0.696098563
6037238000,0.684638861
6037238100,0.606757728
6037238200,0.582486317
6037238310,0.585626911
6037238320,0.582761998
6037238400,0.559198543
6037239201,0.611594203
6037239202,0.452081317
6037239310,0.593094945
6037239320,0.645038168
6037239330,0.632829374
6037239501,0.578171091
6037239502,0.596830986
6037239601,0.47107438
6037239602,0.684375
6037239701,0.663793103
6037239702,0.628975265
6037239801,0.561016949
6037239802,0.681052632
6037240010,0.602080624
6037240020,0.669565217
6037240200,0.578076525
6037240301,0.533523538
6037240302,0.615658363
6037240401,0.670491803
6037240402,0.593803787
6037240500,0.685287175
6037240600,0.571264368
6037240700,0.671232877
6037240800,0.614711033
6037240901,0.565217391
6037240902,0.717672414
6037241001,0.51618123
6037241002,0.577738516
6037241110,0.58436214
6037241120,0.794086589
6037241201,0.766203704
6037241202,0.767195767
6037241300,0.598130841
6037241400,0.462962963
6037242000,0.600490196
6037242100,0.487039563
6037242201,0.65007776
6037242202,0.537109375
6037242300,0.635282458
6037242600,0.538461538
6037242700,0.673835125
6037243001,0.916666667
6037243002,0.303030303
6037243100,0.657848325
6037261102,0.285714286
6037261103,0.415929204
6037261104,0.173076923
6037261200,0.235294118
6037262100,0.154545455
6037262200,0.261072261
6037262301,0.232142857
6037262302,0.271317829
6037262303,0
6037262400,0.528205128
6037262501,0.422077922
6037262601,0.317460317
6037262604,0.396728016
6037262704,0.413919414
6037262706,0.446202532
6037262802,0.285
6037264000,0.474358974
6037264102,0.480806142
6037264103,0.41369606
6037264303,0.433636364
6037264304,0.494224422
6037264305,0.395614871
6037264306,0.569120287
6037265100,0.610062893
6037265201,0.696296296
6037265203,0.586826347
6037265204,0.535460993
6037265301,#DIV/0!
6037265303,0.748211731
6037265304,0.706998814
6037265306,0.549145299
6037265307,0.700469484
6037265410,0.399305556
6037265420,0.407960199
6037265521,0.597587719
6037265522,0.454764777
6037265523,0.665853659
6037265524,0.636363636
6037265601,0.457814661
6037265602,0.547388781
6037265701,0.484107579
6037265702,0.823444284
6037267101,0.524475524
6037267102,0.449275362
6037267201,0.543147208
6037267202,0.607784431
6037267300,0.42384106
6037267403,0.44095941
6037267404,0.465859983
6037267405,0.591430757
6037267406,0.431968296
6037267502,0.468911917
6037267503,0.465235174
6037267504,0.432732316
6037267600,0.387808042
6037267700,0.342342342
6037267800,0.60572337
6037267901,0.717884131
6037267902,0.412778905
6037269000,0.260670732
6037269100,0.500443656
6037269300,0.415966387
6037269500,0.351351351
6037269601,0.568459658
6037269602,0.582814446
6037269700,0.383225806
6037269800,0.375316991
6037269903,0.567567568
6037269905,0.4385278
6037269906,0.358629953
6037269907,0.454242928
6037269908,0.453883495
6037269909,0.399173554
6037270101,0.479700855
6037270102,0.486432161
6037270200,0.559915164
6037270300,0.425587467
6037271100,0.704022989
6037271200,0.376854599
6037271300,0.462173315
6037271400,0.551912568
6037271500,0.453125
6037271600,0.474926254
6037271702,0.530730296
6037271703,0.332129964
6037271704,0.339017051
6037271801,0.616901408
6037271803,0.539187228
6037271804,0.360839161
6037271901,0.40354536
6037271902,0.398324448
6037272100,0.596707819
6037272201,0.517159763
6037272202,0.500764526
6037272301,0.332599119
6037272302,0.386768448
6037273100,0.547540984
6037273200,0.46912114
6037273300,0.535964912
6037273403,0.573502722
6037273404,0.617801047
6037273502,0.357142857
6037273600,0.428270042
6037273700,0.463046757
6037273800,0.538860104
6037273902,0.308296943
6037274100,0.614467409
6037274202,0.387008234
6037275101,0.348314607
6037275102,0.527389903
6037275200,0.554509804
6037275311,0.481609993
6037275312,0.610902256
6037275313,0.539840637
6037275400,0.408147579
6037275500,0.548551959
6037275603,0.432748538
6037275604,0.419804742
6037275605,0.592433362
6037276000,0.511308562
6037276101,0.522206304
6037276102,0.641690682
6037276400,0.259868421
6037276500,0.604166667
6037276601,0.506627393
6037276605,0.588086185
6037276606,0.490322581
6037276607,0.493346981
6037276608,0.55008489
6037277000,0.544217687
6037277100,0.315018315
6037277200,0.702158273
6037277400,0.5
6037278001,0.432017544
6037278102,0.384943182
6037291110,0.461608775
6037291120,0.4375
6037291130,0.247933884
6037291210,0.635462555
6037291220,0.506042296
6037291300,0.515358362
6037292001,0.721136767
6037292002,0.566666667
6037293203,0.458466454
6037293204,0.517391304
6037293205,0.672657253
6037293206,0.510238908
6037293301,0.390804598
6037293302,0.499136442
6037293304,0.447321429
6037293306,0.517391304
6037293307,0.552710843
6037294110,0.765661253
6037294120,0.613065327
6037294200,0.749090909
6037294301,0.732919255
6037294302,0.511664075
6037294410,0.456158664
6037294421,0.652613828
6037294510,0.618206522
6037294520,0.627228525
6037294610,0.527131783
6037294620,0.507374631
6037294701,0.667128988
6037294810,0.588105727
6037294820,0.57629108
6037294830,0.6002331
6037294900,0.604920405
6037295103,0.509202454
6037296210,0.636798088
6037296220,0.482858803
6037296300,0.641156463
6037296401,0.323529412
6037296402,0.555555556
6037296500,0.64516129
6037296600,0.696123147
6037296901,0.558069382
6037296902,0.579293344
6037297001,0.580838323
6037297002,0.282460137
6037297110,0.645379414
6037297120,0.601915185
6037297201,0.670036765
6037297202,0.390969163
6037297300,0.440944882
6037297400,0.623595506
6037297501,0.281879195
6037297502,0.710648148
6037297601,0.570175439
6037297602,0.411196911
6037300100,0.195652174
6037300200,0.489666137
6037300301,0.446564885
6037300400,0.666666667
6037300501,0.69637883
6037300503,0.577275504
6037300601,0.689189189
6037300602,0.700607903
6037300701,0.375438596
6037300702,0.408510638
6037300800,0.609833972
6037300901,0.342105263
6037300902,0.626506024
6037301000,0.468141593
6037301100,0.689379988
6037301203,0.532126697
6037301204,0.54796748
6037301205,0.835365854
6037301206,0.528163862
6037301300,0.4
6037301400,0.632183908
6037301501,0.543859649
6037301502,0.680161943
6037301601,0.655255545
6037301602,0.655082537
6037301701,0.424242424
6037301702,0.583625731
6037301801,0.551619433
6037301802,0.632368149
6037301901,0.325041459
6037301902,0.640926641
6037302002,0.620013996
6037302003,0.451661631
6037302004,0.600292826
6037302102,0.478448276
6037302103,0.50788835
6037302104,0.617647059
6037302201,0.59761194
6037302202,0.730601093
6037302301,0.496571988
6037302302,0.578769057
6037302401,0.561362756
6037302503,0.625942685
6037302504,0.663265306
6037302505,0.596920924
6037302506,0.631862217
6037310100,0.491071429
6037310201,0.65469905
6037310202,0.59103139
6037310300,0.428571429
6037310400,0.679558011
6037310501,0.473607038
6037310601,0.615840517
6037310602,0.46369637
6037310701,0.470366886
6037310703,0.627990431
6037310704,0.66276108
6037310705,0.681674566
6037310800,0.662950257
6037310900,0.706036745
6037311000,0.504118616
6037311100,0.352348993
6037311200,0.589022758
6037311300,0.387096774
6037311400,0.272727273
6037311500,0.521048451
6037311601,0.343589744
6037311602,0.563861386
6037311700,0.49540518
6037311801,0.548175865
6037311802,0.407798538
6037320101,0.602040816
6037320102,0.742358079
6037320201,0.828025478
6037320202,0.45754717
6037320300,0.533586819
6037400205,0.638888889
6037400206,0.306122449
6037400207,0.52991453
6037400208,1
6037400209,0.534653465
6037400304,0.643564356
6037400402,0.433420366
6037400403,0.516699411
6037400404,0.2375
6037400501,0.463414634
6037400602,0.488538682
6037400603,0.357971014
6037400605,0.445916115
6037400801,0.475195822
6037401001,0.381679389
6037401002,0.478902954
6037401101,0.471857411
6037401102,0.446693657
6037401201,0.409722222
6037401202,0.360995851
6037401203,0.709090909
6037401303,0.568345324
6037401304,0.438095238
6037401311,0.395683453
6037401312,0.665816327
6037401500,0.509401709
6037401601,0.392265193
6037401602,0.526315789
6037401705,0.557692308
6037401706,0.696390658
6037401707,0.543786489
6037401801,0.505084746
6037401802,0.378378378
6037401901,0.397849462
6037401902,0.553448276
6037402001,0.552066116
6037402002,0.758807588
6037402101,0.306547619
6037402102,0.548812665
6037402200,0.712765957
6037402301,0.585139319
6037402303,0.6112
6037402304,0.533039648
6037402403,0.594427245
6037402404,0
6037402405,0.625
6037402406,0.460194175
6037402501,0.547094188
6037402503,0.508333333
6037402504,0.687626775
6037402601,0.707889126
6037402602,0.234189723
6037402702,0.604129264
6037402703,0.657370518
6037402705,0.462427746
6037402706,0.510273973
6037402801,0.577430972
6037402803,0.544392523
6037402804,0.566110398
6037402902,0.555427252
6037402903,0.555555556
6037402904,0.865900383
6037403000,0.565789474
6037403305,0.34591195
6037403316,0.438979964
6037403317,0.573170732
6037403318,0.524421594
6037403319,0.554285714
6037403320,0.597765363
6037403321,0.63368984
6037403323,0.732510288
6037403324,0.518987342
6037403325,0.382716049
6037403326,0.706214689
6037403327,0.231481481
6037403328,0.567567568
6037403401,0.531791908
6037403402,0.774834437
6037403403,0.391089109
6037403404,0.5
6037403407,0.235294118
6037403408,0.118518519
6037403409,0.352303523
6037403500,0.529411765
6037403601,0.241992883
6037403702,0.422222222
6037403703,0.512727273
6037403721,0.606727038
6037403722,0.693158954
6037403801,0.400414938
6037403802,0.537878788
6037403901,0.536796537
6037403902,0.510869565
6037404000,0.379518072
6037404100,0.633474576
6037404201,0.648106904
6037404203,0.508641975
6037404301,0.564976959
6037404302,0.702222222
6037404401,0.557840617
